ANNO;PROV;COMUNE;TOT_INC;TOT_INC_MORTALI;TOT_FERITI;TOT_MORTI;TOT_VEIC_COINVOLTI;TOT_VEIC_CONDUC_IGNOTO;TOT_CONDUC;CONDUC_FEMMINE;CONDUC_FERITI;CONDUC_MORTI_ENTRO24h;CONDUC_IGNOTI;CONDUC_ETA_0-14_INC;CONDUC_ETA_15-19_INC;CONDUC_ETA_20-64_INC;CONDUC_ETA_65+_INC;CONDUC_ETA_0-14_FERITI;CONDUC_ETA_15-19_FERITI;CONDUC_ETÀ_20-64_FERITI;CONDUC_ETA_65+_FERITI;CONDUC_ETA_0-14_MORTI;CONDUC_ETA_15-19_MORTI;CONDUC_ETA_20-64_MORTI;CONDUC_ETA_65+_MORTI;PASSEGGERI_FERITI;PASSEGGERI_MORTI;PEDONI_FERITI;PEDONI_MORTI;STRADE_URBANE_INC;STRADE_URBANE_FERITI;STRADE_URBANE_MORTI;STRADE_EXTRAURB_INC;STRADE_EXTRAURB_FERITI;STRADE_EXTRAURB_MORTI;AUTOSTR_INC;AUTOSTR_FERITI;AUTOSTR_MORTI;INC_TRA_VEIC_IN_MARCIA;INC_TRA_VEIC_E_PEDONE;INC_TRA_VEIC_ISOLATI;WEEKEND_INC;FERIALI_INC;NOTTE_INC;GIORNO_INC;ORE_07-09_INC;ORE_17-19_INC;SERENO_INC;NEBBIA_INC;PIOGGIA-NEVE_INC;VEIC_COINVOLTI_AUTOVET_(PRIV_E_PUB);VEIC_COINVOLTI_AUTOCAR_E_SIMILI;VEIC_COINVOLTI_MOTOCICLI;VEIC_COINVOLTI_VELOCIPEDI
2000;COMO;BEREGAZZO CON FIGLIARO;3;0;4;0;5;0;5;0;3;2;0;0;1;4;0;0;1;2;0;0;0;0;0;1;0;0;0;2;3;0;1;1;0;0;0;0;2;0;1;2;1;1;2;0;2;3;0;0;4;0;1;0
2000;COMO;BINAGO;4;0;9;0;8;0;8;2;6;2;0;0;0;8;0;0;0;6;0;0;0;0;0;3;0;0;0;2;4;0;2;5;0;0;0;0;4;0;0;1;3;0;4;1;0;4;0;0;8;0;0;0
2000;COMO;BREGNANO;11;1;14;1;16;0;16;4;9;6;0;0;3;13;0;0;2;7;0;0;0;1;0;5;0;0;0;8;10;1;3;4;0;0;0;0;5;0;6;5;6;5;6;0;2;8;0;2;11;2;3;0
2000;COMO;BRENNA;1;0;1;0;2;0;2;0;1;1;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;2;0;0;0
2000;COMO;BRIENNO;9;0;12;0;16;0;15;3;9;6;1;0;2;12;1;0;2;7;0;0;0;0;0;2;0;1;0;3;4;0;6;8;0;0;0;0;4;1;4;5;4;2;7;3;1;3;0;3;11;0;3;1
2000;COMO;BULGAROGRASSO;4;0;5;0;5;0;5;2;4;1;0;0;0;5;0;0;0;4;0;0;0;0;0;1;0;0;0;3;3;0;1;2;0;0;0;0;1;0;3;3;1;2;2;1;1;3;0;1;5;0;0;0
2000;COMO;CABIATE;19;0;32;0;39;1;37;7;21;16;1;0;3;31;3;0;3;17;1;0;0;0;0;9;0;2;0;19;32;0;0;0;0;0;0;0;17;1;1;8;11;3;16;1;4;10;0;5;32;2;2;1
2000;COMO;CADORAGO;15;1;25;1;27;0;27;10;16;10;0;0;2;24;1;0;2;14;0;0;0;1;0;9;0;0;0;8;13;0;0;0;0;7;12;1;11;0;4;5;10;4;11;0;3;12;0;2;22;1;2;0
2000;COMO;CAGNO;2;0;2;0;2;0;2;1;1;1;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;2;2;0;0;0;0;0;0;0;0;0;2;1;1;1;1;0;0;2;0;0;2;0;0;0
2000;COMO;CANTU';214;3;301;3;407;2;404;92;226;177;1;4;35;329;22;4;26;180;13;0;1;0;0;56;1;19;1;205;289;3;9;12;0;0;0;0;163;16;35;56;158;34;177;25;49;165;2;32;283;16;84;17
2000;COMO;CANZO;5;0;7;0;11;0;11;0;5;6;0;0;1;10;0;0;1;4;0;0;0;0;0;2;0;0;0;4;6;0;1;1;0;0;0;0;5;0;0;0;5;2;3;0;1;4;0;0;8;0;3;0
2000;COMO;CAPIAGO INTIMIANO;3;1;5;1;6;0;6;1;2;3;0;0;1;5;0;0;0;2;0;0;1;0;0;3;0;0;0;3;5;1;0;0;0;0;0;0;3;0;0;1;2;2;1;0;1;3;0;0;5;0;1;0
2000;COMO;CARATE URIO;3;0;5;0;7;0;7;1;4;3;0;0;0;6;0;0;0;4;0;0;0;0;0;1;0;0;0;1;3;0;2;2;0;0;0;0;2;0;1;0;3;0;2;2;0;1;0;1;6;1;0;0
2000;COMO;CARBONATE;4;0;4;0;8;0;8;2;4;4;0;0;2;5;1;0;2;1;1;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;4;0;0;2;2;0;4;0;1;2;0;1;4;0;2;2
2000;COMO;CARIMATE;5;0;8;0;6;0;6;1;5;1;0;0;0;6;0;0;0;5;0;0;0;0;0;3;0;0;0;2;3;0;3;5;0;0;0;0;1;0;4;3;2;2;3;0;0;3;0;1;5;0;1;0
2000;COMO;CARLAZZO;13;2;18;2;22;0;22;3;13;7;0;0;2;19;1;0;1;11;1;0;1;1;0;5;0;0;0;5;9;1;7;8;1;0;0;0;8;0;5;7;6;4;9;0;4;13;0;0;14;0;8;0
2000;COMO;CARUGO;5;0;7;0;10;0;10;1;6;4;0;0;1;9;0;0;0;6;0;0;0;0;0;1;0;0;0;3;4;0;2;3;0;0;0;0;5;0;0;3;2;2;3;0;1;5;0;0;6;1;2;1
2000;COMO;CASLINO D'ERBA;1;0;1;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;1;0;0;0
2000;COMO;CASNATE CON BERNATE;10;2;13;2;17;0;17;5;9;7;0;0;0;17;0;0;0;9;0;0;0;1;0;4;1;0;0;6;10;1;4;3;1;0;0;0;6;0;4;3;7;2;8;1;4;7;1;1;14;1;2;0
2000;COMO;CASSINA RIZZARDI;7;1;7;1;11;0;11;0;5;5;0;0;3;6;2;0;3;1;1;0;0;0;1;2;0;0;0;4;5;0;1;0;1;2;2;0;4;0;3;3;4;2;5;0;3;6;0;1;8;1;0;2
2000;COMO;CASTELMARTE;3;1;3;1;5;0;5;2;3;1;0;0;0;4;1;0;0;2;1;0;0;1;0;0;0;0;0;3;3;1;0;0;0;0;0;0;2;0;1;0;3;0;3;1;0;2;0;1;5;0;0;0
2000;COMO;CASTIGLIONE D'INTELVI;3;0;4;0;6;0;6;1;2;4;0;1;0;5;0;1;0;1;0;0;0;0;0;2;0;0;0;2;3;0;1;1;0;0;0;0;3;0;0;2;1;0;3;0;0;2;0;1;4;0;1;1
2000;COMO;CAVALLASCA;1;0;2;0;2;0;2;2;1;1;0;0;0;2;0;0;0;1;0;0;0;0;0;1;0;0;0;1;2;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;1;0;0;2;0;0;0
2000;COMO;CERANO D'INTELVI;1;0;1;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;1;0;0;1;1;0;0;0
2000;COMO;CERMENATE;26;1;37;1;49;0;49;11;24;24;0;0;4;41;4;0;4;18;2;0;0;0;1;13;0;0;0;17;22;1;9;15;0;0;0;0;22;0;4;16;10;9;17;1;4;18;2;5;37;2;9;1
2000;COMO;CERNOBBIO;5;0;11;0;9;0;9;2;6;3;0;0;1;8;0;0;1;5;0;0;0;0;0;4;0;1;0;4;8;0;1;3;0;0;0;0;4;1;0;1;4;1;4;0;1;5;0;0;5;0;3;1
2000;COMO;CIRIMIDO;3;0;3;0;5;0;5;1;3;2;0;1;1;3;0;1;1;1;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;2;0;1;0;3;0;3;0;1;2;0;1;2;1;2;0
2000;COMO;CIVENNA;1;0;2;0;2;0;2;0;1;1;0;0;0;2;0;0;0;1;0;0;0;0;0;1;0;0;0;1;2;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;2;0;0;0
2000;COMO;CLAINO CON OSTENO;1;0;1;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;0
2000;COMO;COMO;870;6;1164;6;1580;11;1560;399;807;749;9;6;154;1277;88;6;117;634;36;0;0;4;0;268;0;89;2;791;1036;5;35;66;0;44;62;1;592;83;195;236;634;130;724;106;202;669;7;149;1046;90;370;37
2000;COMO;CONSIGLIO DI RUMO;7;0;13;0;12;0;12;4;8;4;0;0;1;9;2;0;0;8;0;0;0;0;0;4;0;1;0;7;13;0;0;0;0;0;0;0;5;1;1;2;5;2;5;0;3;5;0;2;10;1;1;0
2000;COMO;CORRIDO;2;0;4;0;3;0;3;1;2;1;0;0;0;2;1;0;0;1;1;0;0;0;0;2;0;0;0;0;0;0;2;4;0;0;0;0;1;0;1;0;2;0;2;0;1;2;0;0;3;0;0;0
2000;COMO;CREMIA;1;0;2;0;2;0;2;2;2;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;2;0;0;0
2000;COMO;CUCCIAGO;4;0;6;0;9;0;9;1;6;3;0;0;0;8;1;0;0;6;0;0;0;0;0;0;0;0;0;3;3;0;1;3;0;0;0;0;4;0;0;0;4;0;4;0;1;2;0;2;6;0;3;0
2000;COMO;DIZZASCO;2;0;4;0;6;1;5;0;3;2;0;1;0;3;1;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;2;4;0;0;0;0;2;0;0;0;2;0;2;0;1;2;0;0;2;0;0;2
2000;COMO;DOMASO;8;1;14;1;15;0;15;3;7;8;0;0;1;14;0;0;0;7;0;0;0;0;0;6;1;1;0;7;13;0;1;1;1;0;0;0;6;0;2;0;8;3;5;1;1;5;0;2;13;2;0;0
2000;COMO;DONGO;9;0;14;0;19;0;19;5;8;11;0;0;2;14;2;0;2;5;1;0;0;0;0;4;0;2;0;9;14;0;0;0;0;0;0;0;6;2;1;4;5;1;8;0;4;8;0;0;13;1;4;0
2000;COMO;DREZZO;1;0;1;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0;1;0
2000;COMO;ERBA;93;1;129;1;177;3;173;50;86;87;1;1;16;142;7;1;13;68;2;0;0;0;0;30;1;13;0;82;115;1;10;13;0;0;0;0;58;13;22;21;72;15;78;8;26;71;1;15;115;9;35;10
2000;COMO;EUPILIO;2;0;3;0;3;0;3;1;1;2;0;0;0;3;0;0;0;1;0;0;0;0;0;2;0;0;0;1;2;0;1;1;0;0;0;0;1;0;1;0;2;0;2;0;2;0;0;2;2;1;0;0
2000;COMO;FAGGETO LARIO;3;0;3;0;5;0;5;1;3;2;0;0;0;4;1;0;0;3;0;0;0;0;0;0;0;0;0;1;1;0;2;2;0;0;0;0;2;0;1;2;1;0;3;1;1;2;0;1;3;0;1;1
2000;COMO;FALOPPIO;3;0;3;0;5;0;5;1;3;2;0;0;1;4;0;0;1;2;0;0;0;0;0;0;0;0;0;1;1;0;2;2;0;0;0;0;2;0;1;1;2;1;2;0;1;1;0;2;3;1;1;0
2000;COMO;FENEGRO';7;1;10;1;14;0;14;4;7;6;0;0;0;12;1;0;0;7;0;0;0;0;1;3;0;0;0;3;4;0;4;6;1;0;0;0;5;0;2;2;5;0;7;1;4;5;0;2;8;2;3;1
2000;COMO;FIGINO SERENZA;3;0;8;0;5;0;5;2;4;1;0;0;0;5;0;0;0;4;0;0;0;0;0;4;0;0;0;3;8;0;0;0;0;0;0;0;2;0;1;0;3;2;1;0;1;3;0;0;5;0;0;0
2000;COMO;FINO MORNASCO;28;0;47;0;53;0;53;8;31;22;0;0;5;44;4;0;5;25;1;0;0;0;0;15;0;1;0;18;30;0;6;13;0;4;4;0;22;1;5;9;19;7;21;1;3;22;0;5;43;3;7;0
2000;COMO;GERA LARIO;14;1;24;1;28;0;28;4;15;13;0;0;2;25;0;0;2;12;0;0;0;0;0;9;1;0;0;6;12;1;8;12;0;0;0;0;10;0;4;6;8;4;10;1;1;9;0;5;20;5;3;0
2000;COMO;GERMASINO;1;0;2;0;2;0;2;0;2;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;1;0;0;1;0;1;0
2000;COMO;GIRONICO;3;0;5;0;5;0;5;3;3;2;0;0;0;5;0;0;0;3;0;0;0;0;0;2;0;0;0;0;0;0;3;5;0;0;0;0;2;0;1;0;3;2;1;0;0;2;0;1;5;0;0;0
2000;COMO;GRANDATE;24;1;35;1;51;0;51;7;24;26;0;0;1;50;0;0;1;23;0;0;0;1;0;11;0;0;0;11;14;0;7;10;0;5;10;1;23;0;1;11;13;10;14;1;4;18;0;4;37;7;7;0
2000;COMO;GRANDOLA ED UNITI;4;0;5;0;5;0;5;0;3;2;0;0;0;5;0;0;0;3;0;0;0;0;0;2;0;0;0;1;2;0;2;2;0;0;0;0;1;0;3;2;2;1;3;0;0;3;0;1;4;0;1;0
2000;COMO;GRAVEDONA;10;0;14;0;14;0;14;2;7;7;0;0;2;11;1;0;0;7;0;0;0;0;0;4;0;3;0;10;14;0;0;0;0;0;0;0;3;3;4;4;6;4;6;0;0;6;0;3;13;1;0;0
2000;COMO;GRIANTE;9;0;11;0;17;0;17;4;8;9;0;0;0;17;0;0;0;8;0;0;0;0;0;1;0;2;0;7;9;0;2;2;0;0;0;0;5;2;2;6;3;1;8;0;3;8;0;1;12;1;4;0
2000;COMO;GUANZATE;25;1;30;1;45;1;41;5;19;22;3;1;2;35;2;1;0;18;0;0;0;0;0;3;1;8;0;24;27;1;1;3;0;0;0;0;14;8;3;8;17;3;22;5;5;21;0;2;26;3;10;2
2000;COMO;INVERIGO;26;1;37;1;50;0;50;9;24;25;0;0;2;44;4;0;1;21;2;0;0;1;0;11;0;2;0;25;36;1;1;1;0;0;0;0;22;2;2;6;20;2;24;3;3;22;0;3;36;5;6;3
2000;COMO;LAGLIO;7;1;6;1;15;0;15;1;5;9;0;0;0;14;1;0;0;5;0;0;0;1;0;1;0;0;0;3;2;1;4;4;0;0;0;0;5;0;2;5;2;1;6;1;0;6;0;1;10;0;5;0
2000;COMO;LAINO;2;0;3;0;4;0;4;2;2;2;0;0;0;4;0;0;0;2;0;0;0;0;0;1;0;0;0;2;3;0;0;0;0;0;0;0;2;0;0;0;2;0;2;0;0;0;0;2;4;0;0;0
2000;COMO;LAMBRUGO;1;0;1;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;1;0;0;0
2000;COMO;LANZO D'INTELVI;7;1;10;1;11;0;11;3;7;4;0;1;0;7;3;1;0;4;2;0;0;0;0;3;1;0;0;3;3;0;4;7;1;0;0;0;3;0;4;3;4;1;6;1;4;5;0;1;9;1;0;1
2000;COMO;LENNO;3;0;3;0;5;0;5;1;2;3;0;0;1;2;2;0;1;0;1;0;0;0;0;0;0;1;0;3;3;0;0;0;0;0;0;0;2;1;0;1;2;0;3;0;0;2;0;1;4;0;1;0
2000;COMO;LEZZENO;6;1;8;1;11;0;11;1;6;4;0;0;0;11;0;0;0;6;0;0;0;1;0;2;0;0;0;3;2;1;3;6;0;0;0;0;3;0;3;5;1;1;5;0;1;5;0;1;7;0;4;0
2000;COMO;LIMIDO COMASCO;8;0;10;0;16;0;16;1;7;9;0;1;2;11;2;1;1;5;0;0;0;0;0;3;0;0;0;6;8;0;2;2;0;0;0;0;8;0;0;3;5;0;8;1;1;4;0;1;13;0;2;1
2000;COMO;LIPOMO;29;0;39;0;59;2;57;17;25;32;0;0;4;50;3;0;4;20;1;0;0;0;0;9;0;5;0;27;37;0;2;2;0;0;0;0;22;4;3;9;20;1;28;10;6;23;0;5;38;2;16;1
2000;COMO;LOCATE VARESINO;7;0;9;0;11;0;11;2;7;4;0;1;1;9;0;1;0;6;0;0;0;0;0;1;0;1;0;5;6;0;2;3;0;0;0;0;3;1;3;2;5;2;5;0;0;6;0;1;6;2;3;0
2000;COMO;LOMAZZO;34;0;53;0;65;0;65;17;38;27;0;0;2;60;3;0;1;36;1;0;0;0;0;14;0;1;0;16;19;0;8;14;0;10;20;0;27;1;6;15;19;10;24;5;7;26;0;2;50;5;10;0
2000;COMO;LONGONE AL SEGRINO;7;1;12;1;15;0;15;4;7;7;0;0;1;11;0;0;1;5;0;0;0;1;0;5;0;0;0;4;9;1;3;3;0;0;0;0;7;0;0;1;6;0;7;0;2;5;0;2;9;3;2;1
2000;COMO;LUISAGO;8;0;11;0;17;0;17;3;11;6;0;0;1;16;0;0;1;10;0;0;0;0;0;0;0;0;0;3;4;0;3;5;0;2;2;0;8;0;0;5;3;1;7;0;1;6;0;2;10;2;5;0
2000;COMO;LURAGO D'ERBA;17;0;20;0;35;0;35;5;18;17;0;0;4;29;2;0;4;12;2;0;0;0;0;2;0;0;0;12;15;0;5;5;0;0;0;0;14;0;3;5;12;1;16;2;4;14;0;1;22;5;5;3
2000;COMO;LURAGO MARINONE;6;0;12;0;12;0;12;1;6;6;0;0;0;11;0;0;0;6;0;0;0;0;0;6;0;0;0;4;10;0;2;2;0;0;0;0;6;0;0;3;3;2;4;0;0;3;0;1;11;1;0;0
2000;COMO;LURATE CACCIVIO;30;1;45;1;57;0;57;13;35;22;0;2;5;44;5;1;5;24;4;0;0;0;0;9;1;1;0;27;38;1;3;7;0;0;0;0;24;1;5;6;24;6;23;2;5;22;1;5;40;4;10;3
2000;COMO;MAGREGLIO;1;0;3;0;2;0;2;0;2;0;0;1;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;1;3;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1
2000;COMO;MARIANO COMENSE;74;1;93;1;139;1;137;30;70;66;1;2;12;108;10;1;9;51;7;0;0;1;0;17;0;6;0;71;90;1;3;3;0;0;0;0;57;5;12;12;62;9;65;12;11;60;0;7;82;11;31;13
2000;COMO;MASLIANICO;3;0;4;0;5;0;5;2;3;2;0;0;2;3;0;0;1;2;0;0;0;0;0;1;0;0;0;3;4;0;0;0;0;0;0;0;2;0;1;1;2;1;2;0;0;3;0;0;2;0;3;0
2000;COMO;MENAGGIO;12;0;20;0;22;0;22;4;13;9;0;0;3;19;0;0;3;10;0;0;0;0;0;7;0;0;0;9;15;0;3;5;0;0;0;0;8;0;4;7;5;7;5;0;1;8;0;4;18;0;4;0
2000;COMO;MERONE;8;1;11;3;13;0;13;2;8;5;0;0;0;12;1;0;0;7;1;0;0;0;0;3;3;0;0;6;8;0;2;3;3;0;0;0;5;0;3;2;6;4;4;1;0;6;0;2;10;1;2;0
2000;COMO;MEZZEGRA;1;0;4;0;2;0;2;1;2;0;0;0;0;2;0;0;0;2;0;0;0;0;0;2;0;0;0;1;4;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;0;2;0
2000;COMO;MOLTRASIO;5;0;7;0;10;0;10;2;5;5;0;0;0;10;0;0;0;5;0;0;0;0;0;2;0;0;0;0;0;0;5;7;0;0;0;0;4;0;1;1;4;0;5;0;0;4;0;1;7;1;1;1
2000;COMO;MONGUZZO;3;0;3;0;4;0;4;1;3;1;0;0;0;4;0;0;0;3;0;0;0;0;0;0;0;0;0;1;1;0;2;2;0;0;0;0;1;0;2;0;3;1;2;0;0;1;0;2;3;1;0;0
2000;COMO;MONTANO LUCINO;12;1;12;1;22;0;22;5;8;13;0;0;1;21;0;0;1;7;0;0;0;1;0;3;0;1;0;7;7;0;4;4;1;1;1;0;8;1;3;4;8;2;10;0;5;6;0;3;17;0;5;0
2000;COMO;MONTEMEZZO;1;0;1;0;2;0;2;0;1;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0
2000;COMO;MONTORFANO;9;1;10;1;17;0;17;3;7;9;0;0;2;13;1;0;2;5;0;0;0;0;0;2;0;1;0;5;7;0;4;3;1;0;0;0;6;1;2;1;8;2;7;2;1;8;0;1;8;1;7;1
2000;COMO;MOZZATE;9;2;10;2;17;0;16;2;8;7;1;0;3;11;2;0;2;4;2;0;0;1;0;2;0;0;1;9;10;2;0;0;0;0;0;0;7;1;1;3;6;0;9;3;4;6;0;2;8;2;4;2
2000;COMO;MUSSO;1;0;1;0;3;0;3;0;1;2;0;0;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;3;0;0;0
2000;COMO;NESSO;2;0;4;0;4;0;4;2;2;2;0;0;0;4;0;0;0;2;0;0;0;0;0;2;0;0;0;1;2;0;1;2;0;0;0;0;2;0;0;0;2;0;2;1;1;2;0;0;3;0;0;0
2000;COMO;NOVEDRATE;9;0;19;0;20;1;19;3;12;7;0;0;0;19;0;0;0;12;0;0;0;0;0;6;0;1;0;2;4;0;7;15;0;0;0;0;7;1;1;4;5;6;3;1;2;6;1;1;18;1;0;0
2000;COMO;OLGIATE COMASCO;49;1;67;1;96;1;94;29;47;47;1;1;5;82;4;1;2;39;3;0;0;0;0;16;0;4;1;38;49;1;11;18;0;0;0;0;41;5;3;11;38;4;45;5;19;34;0;10;73;6;11;4
2000;COMO;OLTRONA DI SAN MAMETTE;5;0;5;0;8;0;8;2;4;4;0;0;0;6;2;0;0;3;1;0;0;0;0;0;0;1;0;4;4;0;1;1;0;0;0;0;3;1;1;4;1;0;5;0;1;3;0;1;6;0;2;0
2000;COMO;ORSENIGO;4;0;10;0;8;0;8;2;6;2;0;0;1;7;0;0;1;5;0;0;0;0;0;4;0;0;0;1;2;0;3;8;0;0;0;0;4;0;0;2;2;2;2;0;0;1;0;3;7;1;0;0
2000;COMO;OSSUCCIO;2;0;3;0;5;0;5;1;2;3;0;0;0;5;0;0;0;2;0;0;0;0;0;1;0;0;0;2;3;0;0;0;0;0;0;0;2;0;0;0;2;0;2;0;0;1;0;1;3;0;2;0
2001;BRESCIA;MARMENTINO;1;0;3;0;2;0;2;0;2;0;0;0;0;2;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;1;3;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;2;0;0;0
2000;COMO;PARE';3;1;6;1;5;0;5;1;3;2;0;0;0;4;1;0;0;3;0;0;0;0;0;3;1;0;0;3;6;1;0;0;0;0;0;0;1;0;2;2;1;1;2;0;2;3;0;0;4;1;0;0
2000;COMO;PELLIO INTELVI;1;0;2;0;2;0;2;0;2;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0
2000;COMO;PIANELLO DEL LARIO;1;0;1;0;2;0;2;0;1;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;1;0
2000;COMO;PLESIO;1;1;1;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;1;0;1;0;1;1;0;0;0;0;1;0
2000;COMO;PONTE LAMBRO;3;0;4;0;5;0;5;1;3;2;0;0;0;5;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;3;4;0;0;0;0;2;0;1;2;1;1;2;2;0;2;0;1;4;0;0;1
2000;COMO;PORLEZZA;15;2;17;2;26;0;26;8;14;12;0;1;2;22;1;1;1;12;0;0;0;0;0;1;0;2;2;13;15;2;2;2;0;0;0;0;10;4;1;3;12;1;14;0;10;12;0;3;20;0;6;0
2000;COMO;PUSIANO;2;0;3;0;3;0;3;0;2;1;0;0;0;2;1;0;0;2;0;0;0;0;0;1;0;0;0;2;3;0;0;0;0;0;0;0;1;0;1;2;0;1;1;0;0;2;0;0;2;0;0;1
2000;COMO;RONAGO;2;0;2;0;4;0;4;1;2;2;0;0;2;1;0;0;2;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;1;0;1;1;1;1;1;0;1;1;0;0;2;0;2;0
2000;COMO;ROVELLASCA;6;0;11;0;11;0;11;1;6;5;0;0;0;8;3;0;0;5;1;0;0;0;0;5;0;0;0;6;11;0;0;0;0;0;0;0;5;0;1;3;3;1;4;0;0;5;0;1;10;0;0;1
2000;COMO;ROVELLO PORRO;9;1;15;1;17;0;17;2;10;6;0;0;1;15;1;0;1;8;1;0;0;1;0;5;0;0;0;8;14;1;1;1;0;0;0;0;8;0;1;3;6;1;7;0;4;6;0;2;12;2;2;1
2000;COMO;SALA COMACINA;4;0;8;0;8;0;8;3;6;2;0;0;0;8;0;0;0;6;0;0;0;0;0;2;0;0;0;4;8;0;0;0;0;0;0;0;4;0;0;1;3;1;3;1;1;3;0;1;6;1;1;0
2000;COMO;SAN FEDELE INTELVI;6;0;8;0;10;0;10;0;4;6;0;2;1;5;2;2;0;2;0;0;0;0;0;2;0;2;0;5;6;0;1;2;0;0;0;0;2;2;2;1;5;2;4;0;1;5;0;0;7;0;2;1
2000;COMO;SAN FERMO DELLA BATTAGLIA;12;0;20;0;23;0;23;4;12;11;0;0;3;19;1;0;3;9;0;0;0;0;0;8;0;0;0;9;17;0;1;1;0;2;2;0;10;0;2;4;8;6;6;1;0;8;0;4;18;2;3;0
2000;COMO;SANT'ABBONDIO;4;0;6;0;7;0;7;1;5;2;0;0;1;6;0;0;1;4;0;0;0;0;0;0;0;1;0;2;4;0;2;2;0;0;0;0;2;1;1;1;3;2;2;1;0;1;0;2;5;1;1;0
2000;COMO;SANTA MARIA REZZONICO;2;0;3;0;4;0;4;0;2;2;0;0;0;3;0;0;0;1;0;0;0;0;0;1;0;0;0;2;3;0;0;0;0;0;0;0;2;0;0;1;1;0;2;0;1;1;0;1;3;0;1;0
2000;COMO;SENNA COMASCO;2;0;2;0;4;0;4;1;2;2;0;0;0;4;0;0;0;2;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;2;0;0;1;1;0;2;0;1;1;0;1;3;0;1;0
2000;COMO;SOLBIATE;7;0;12;0;13;0;13;4;10;3;0;0;1;11;1;0;1;8;1;0;0;0;0;2;0;0;0;7;12;0;0;0;0;0;0;0;5;0;2;1;6;2;5;0;2;6;0;0;8;1;2;2
2000;COMO;SORICO;2;0;2;0;4;0;4;1;2;2;0;0;1;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;2;0;0;1;1;0;2;1;1;1;0;0;2;1;1;0
2000;COMO;STAZZONA;1;0;1;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;1;0;0;0
2000;COMO;TAVERNERIO;12;1;22;1;23;0;23;5;12;10;0;0;1;21;1;0;1;10;1;0;0;1;0;10;0;0;0;6;12;0;6;10;1;0;0;0;11;0;1;7;5;1;11;0;3;11;0;1;20;1;2;0
