ANNO_INCIDENTE;PROV;COD_COM;COMUNE;TOT_INC;DI_CUI_INC_MORTALI;TOT_FERITI;TOT_MORTI;VEIC_COINVOLTI_(IDENTIFICATO_CONDUCENTE);DI_CUI_ALTRI_VEIC_COINVOLTI;CONDUC_TOTALI;DI_CUI_CONDUC_FEMMINE;PASSEGGERI_INFORTUNATI;DI_CUI_PASSEGGERI_INFORTUNATI_FEMMINE;PEDONI_INFORTUNATI;DI_CUI_PEDONI_INFORTUNATI_FEMMINE;CONDUC_FERITI;CONDUC_MORTI_ENTRO24h;CONDUC_IGNOTI;CONDUC_MORTI_ENTRO30gg;CONDUC_ETÀ_0-14_INC;CONDUC_ETÀ_15-19_INC;CONDUC_ETÀ_20-64_INC;CONDUC_ETÀ_65_E_OLTRE_INC;CONDUC_ETÀ_0-14_FERITI;CONDUC_ETÀ_15-19_FERITI;CONDUC_ETÀ_20-64_FERITI;CONDUC_ETÀ_65_E_OLTRE_FERITI;CONDUC_ETÀ_0-14_MORTI;CONDUC_ETÀ_15-19_MORTI;CONDUC_ETÀ_20-64_MORTI;CONDUC_ETÀ_65_E_OLTRE_MORTI;PASSEGGERI_FERITI;PASSEGGERI_MORTI;PEDONI_FERITI;PEDONI_MORTI;ALTRI_VEIC_FERITI;ALTRI_VEIC_MORTI;INTERSEZIONE_INC;INTERSEZIONE_FERITI;NON_INTERSEZIONE_MORTI_ENTRO24h;NON_INTERSEZIONE_INC;NON_INTERSEZIONE_FERITI;NON_INTERSEZIONE_MORTI__ENTRO30gg;STRADE_URBANE_INC;STRADE_URBANE_FERITI;STRADE_URBANE_MORTI;STRADE_EXTRAURB_(NO_AUTOSTR)_INC;STRADE_EXTRAURB_(NO_AUTOSTR)_FERITI;STRADE_EXTRAURB_(NO_AUTOSTR)_MORTI;AUTOSTR_INC;AUTOSTR_FERITI;AUTOSTR_MORTI;INC_TRA_VEIC_IN_MARCIA;INC_TRA_VEIC_IN_MARCIA_FERITI;INC_TRA_VEIC_IN_MARCIA_MORTI;INC_TRA_VEIC_E_PEDONE;INC_TRA_VEIC_E_PEDONE_FERITI;INC_TRA_VEIC_E_PEDONE_MORTI;INC_TRA_VEIC_ISOLATI;INC_TRA_VEIC_ISOLATI_FERITI;INC_TRA_VEIC_ISOLATI_MORTI;WEEKEND_INC;WEEKEND_FERITI;WEEKEND_MORTI;FERIALI_INC;FERIALI_FERITI;FERIALI_MORTI;NOTTE_INC;NOTTE_FERITI;NOTTE_MORTI;GIORNO_INC;GIORNO_FERITI;GIORNO_MORTI;ORE_DI_PUNTA_07-09_INC;ORE_DI_PUNTA_07-09_FERITI;ORE_DI_PUNTA_07-09_MORTI;ORE_DI_PUNTA_17-19_INC;ORE_DI_PUNTA_17-19_FERITI;ORE_DI_PUNTA_17-19_MORTI;SERENO_INC;SERENO_FERITI;SERENO_MORTI;NEBBIA_INC;NEBBIA_FERITI;NEBBIA_MORTI;PIOGGIA-NEVE_INC;PIOGGIA-NEVE_FERITI;PIOGGIA-NEVE_MORTI;VEIC_COINVOLTI_AUTOVET_(PRIV_E_PUB);AUTOVET_(PRIV_E_PUB)_FERITI;AUTOVET_(PRIV_E_PUB)_MORTI;VEIC_COINVOLTI_AUTOCAR_E_SIMILI;AUTOCAR_E_SIMILI_FERITI;AUTOCAR_E_SIMILI_MORTI;VEIC_COINVOLTI_MOTOCICLI;MOTOCICLI_FERITI;MOTOCICLI_MORTI;VEIC_COINVOLTI_VELOCIPEDI;VELOCIPEDI_FERITI;VELOCIPEDI_MORTI
2008;CREMONA;19051;GRUMELLO CREMONESE ED UNITI;6;1;9;2;13;;13;3;2;0;0;0;8;4;0;1;0;1;12;0;0;1;7;0;0;0;1;0;1;1;0;0;0;0;2;2;2;4;7;0;;;;6;9;2;;;;5;8;2;0;0;0;1;1;0;0;0;0;6;9;2;1;1;0;5;8;2;1;1;0;0;0;0;5;8;2;1;1;0;0;0;0;4;5;2;7;4;0;1;0;0;;;
2008;CREMONA;19052;GUSSOLA;2;;2;0;4;;4;0;0;0;0;0;2;2;0;0;0;0;3;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;2;2;0;;;;;;;2;2;0;0;0;0;0;0;0;1;1;0;1;1;0;;;;2;2;0;0;0;0;1;1;0;2;2;0;0;0;0;0;0;0;1;;;1;1;0;2;1;0;;;
2008;CREMONA;19054;IZANO;1;;3;0;1;;1;0;2;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;1;3;0;;;;;;;1;3;0;;;;0;0;0;0;0;0;1;3;0;1;3;0;0;0;0;1;3;0;;;;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;1;3;0;;;;0;0;0;;;
2008;CREMONA;19055;MADIGNANO;7;;10;0;14;;14;4;2;0;0;0;8;6;0;0;0;2;10;1;0;2;5;1;0;0;0;0;2;0;0;0;0;0;3;6;0;4;4;0;4;7;0;3;3;0;;;;6;8;0;0;0;0;1;2;0;3;4;0;4;6;0;;;;7;10;0;0;0;0;2;5;0;6;7;0;0;0;0;0;0;0;6;5;0;2;;;4;4;0;2;1;0
2008;CREMONA;19056;MALAGNINO;8;;11;0;18;;18;3;0;0;0;0;11;7;0;0;0;0;15;3;0;0;9;2;0;0;0;0;0;0;0;0;0;0;;;;8;11;0;2;3;0;6;8;0;;;;8;11;0;0;0;0;0;0;0;2;2;0;6;9;0;;;;8;11;0;1;2;0;3;3;0;5;6;0;0;0;0;0;0;0;16;10;0;;;;1;1;0;1;;
2008;CREMONA;19057;MARTIGNANA DI PO;3;;4;0;6;;6;0;2;1;0;0;2;4;0;0;0;0;5;1;0;0;2;0;0;0;0;0;2;0;0;0;0;0;1;2;0;2;2;0;2;2;0;1;2;0;;;;3;4;0;0;0;0;0;0;0;1;2;0;2;2;0;1;2;0;2;2;0;0;0;0;0;0;0;3;4;0;0;0;0;0;0;0;3;2;0;2;1;0;0;0;0;1;1;0
2008;CREMONA;19058;MONTE CREMASCO;4;;9;0;9;;9;1;2;1;0;0;7;2;0;0;0;1;6;2;0;1;5;1;0;0;0;0;2;0;0;0;0;0;;;;4;9;0;;;;4;9;0;;;;4;9;0;0;0;0;0;0;0;1;2;0;3;7;0;;;;4;9;0;2;4;0;0;0;0;2;5;0;0;0;0;1;2;0;8;7;0;;;;1;2;0;;;
2008;CREMONA;19059;MONTODINE;6;1;6;1;10;;10;1;1;1;0;0;5;4;0;1;0;1;8;1;0;0;4;1;0;0;1;0;1;0;0;0;0;0;4;3;1;2;3;0;1;2;0;5;4;1;;;;3;3;1;0;0;0;3;3;0;4;4;1;2;2;0;;;;6;6;1;0;0;0;2;2;0;4;4;1;0;0;0;2;2;0;5;2;1;1;;;2;3;0;2;1;0
2008;CREMONA;19060;MOSCAZZANO;3;;3;0;4;;4;1;0;0;0;0;3;1;0;0;0;0;4;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;2;2;0;1;1;0;;;;3;3;0;;;;1;1;0;0;0;0;2;2;0;1;1;0;2;2;0;;;;3;3;0;0;0;0;2;2;0;2;2;0;0;0;0;1;1;0;2;1;0;1;1;0;0;0;0;1;1;0
2008;CREMONA;19061;MOTTA BALUFFI;2;;2;0;3;;3;0;0;0;0;0;2;1;0;0;1;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;2;2;0;;;;1;1;0;1;1;0;;;;1;1;0;0;0;0;1;1;0;0;0;0;2;2;0;;;;2;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;2;2;0;;;;0;0;0;1;;
2008;CREMONA;19062;OFFANENGO;19;;30;0;35;;35;10;7;1;0;0;23;12;0;0;0;0;34;1;0;0;22;1;0;0;0;0;7;0;0;0;0;0;6;8;0;13;22;0;12;22;0;7;8;0;;;;14;25;0;0;0;0;5;5;0;4;7;0;15;23;0;3;7;0;16;23;0;6;8;0;7;12;0;14;24;0;0;0;0;3;3;0;21;18;0;5;7;0;4;1;0;4;4;0
2008;CREMONA;19063;OLMENETA;2;;2;0;2;;2;1;0;0;0;0;2;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;2;0;;;;2;2;0;;;;;;;0;0;0;0;0;0;2;2;0;1;1;0;1;1;0;;;;2;2;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;1;1;0;;;;1;1;0;;;
2008;CREMONA;19065;PADERNO PONCHIELLI;2;;2;0;4;;4;1;1;1;0;0;1;3;0;0;0;3;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;;;;2;2;0;1;1;0;1;1;0;;;;1;1;0;0;0;0;1;1;0;1;1;0;1;1;0;2;2;0;;;;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;;;;;;1;1;0;1;;
2008;CREMONA;19066;PALAZZO PIGNANO;12;;19;0;23;;23;5;5;4;1;0;13;10;0;0;0;1;20;2;0;1;12;0;0;0;0;0;5;0;1;0;0;0;3;6;0;9;13;0;3;4;0;9;15;0;;;;10;16;0;1;1;0;1;2;0;2;3;0;10;16;0;2;3;0;10;16;0;2;5;0;2;4;0;8;14;0;0;0;0;3;4;0;16;15;0;3;2;0;3;2;0;;;
2008;CREMONA;19067;PANDINO;17;1;26;1;34;;34;10;7;2;0;0;19;14;0;1;1;1;29;3;1;0;16;2;0;0;0;1;7;0;0;0;0;0;7;13;0;10;13;1;10;14;0;7;12;1;;;;14;21;1;0;0;0;3;5;0;7;12;0;10;14;1;4;7;0;13;19;1;4;7;0;4;7;0;10;15;1;1;4;0;5;6;0;21;20;1;7;3;0;2;1;0;2;2;0
2008;CREMONA;19068;PERSICO DOSIMO;12;;22;0;24;1;23;2;7;5;0;0;14;9;0;0;0;0;20;2;0;0;13;1;0;0;0;0;7;0;0;0;1;0;8;16;0;4;6;0;3;4;0;3;6;0;6;12;0;8;18;0;0;0;0;4;4;0;6;9;0;6;13;0;3;4;0;9;18;0;2;7;0;0;0;0;6;8;0;2;6;0;2;5;0;15;19;0;7;2;0;1;1;0;;;
2008;CREMONA;19069;PESCAROLO ED UNITI;3;1;5;1;6;;6;0;2;1;0;0;3;2;0;1;0;1;3;2;0;1;1;1;0;0;1;0;2;0;0;0;0;0;1;1;0;2;4;1;1;1;0;2;4;1;;;;3;5;1;0;0;0;0;0;0;1;1;1;2;4;0;;;;3;5;1;0;0;0;2;2;1;3;5;1;0;0;0;0;0;0;3;4;1;1;;;1;1;0;;;
2008;CREMONA;19070;PESSINA CREMONESE;4;;6;0;8;;8;0;0;0;0;0;6;2;0;0;0;0;7;1;0;0;5;1;0;0;0;0;0;0;0;0;0;0;1;1;0;3;5;0;;;;4;6;0;;;;3;5;0;0;0;0;1;1;0;1;1;0;3;5;0;;;;4;6;0;0;0;0;1;1;0;3;4;0;1;2;0;0;0;0;7;6;0;;;;1;0;0;;;
2008;CREMONA;19071;PIADENA;15;;23;0;25;;25;5;6;0;1;0;16;9;0;0;0;1;20;3;0;0;14;2;0;0;0;0;6;0;1;0;0;0;9;12;0;6;11;0;7;10;0;8;13;0;;;;10;17;0;1;1;0;4;5;0;5;8;0;10;15;0;5;9;0;10;14;0;1;2;0;4;4;0;8;13;0;1;1;0;4;7;0;17;14;0;4;6;0;3;3;0;1;;
2008;CREMONA;19072;PIANENGO;3;;3;0;5;;5;1;0;0;1;1;2;3;0;0;0;0;5;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;1;1;0;2;2;0;3;3;0;;;;;;;2;2;0;1;1;0;0;0;0;1;1;0;2;2;0;;;;3;3;0;0;0;0;1;1;0;1;1;0;0;0;0;1;1;0;2;1;0;;;;0;0;0;3;2;0
2008;CREMONA;19073;PIERANICA;1;;1;0;3;;3;0;0;0;0;0;1;2;0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;1;1;0;1;1;0;;;;;;;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;;;;1;1;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;2;1;0;1;;;0;0;0;;;
2008;CREMONA;19074;PIEVE D'OLMI;2;;3;0;3;;3;1;1;0;0;0;2;1;0;0;0;0;3;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;2;3;0;;;;;;;2;3;0;;;;1;2;0;0;0;0;1;1;0;0;0;0;2;3;0;1;1;0;1;2;0;1;2;0;0;0;0;1;1;0;1;2;0;0;0;0;3;3;0;;;;0;0;0;;;
2008;CREMONA;19075;PIEVE SAN GIACOMO;7;;13;0;14;;14;6;7;7;0;0;6;8;0;0;0;1;11;2;0;0;6;0;0;0;0;0;7;0;0;0;0;0;1;3;0;6;10;0;1;4;0;6;9;0;;;;6;10;0;0;0;0;1;3;0;1;1;0;6;12;0;1;3;0;6;10;0;1;1;0;0;0;0;6;9;0;0;0;0;0;0;0;13;11;0;1;2;0;0;0;0;;;
2008;CREMONA;19076;PIZZIGHETTONE;13;;19;0;27;;27;10;2;1;2;1;15;12;0;0;0;1;23;3;0;0;14;1;0;0;0;0;2;0;2;0;0;0;1;1;0;12;18;0;7;9;0;6;10;0;;;;11;16;0;1;2;0;1;1;0;3;3;0;10;16;0;;;;13;19;0;2;4;0;2;4;0;9;12;0;0;0;0;4;7;0;18;12;0;5;4;0;2;2;0;2;1;0
2008;CREMONA;19077;POZZAGLIO ED UNITI;5;;5;0;9;;9;0;0;0;0;0;5;4;0;0;0;0;7;2;0;0;4;1;0;0;0;0;0;0;0;0;0;0;1;1;0;4;4;0;1;1;0;4;4;0;;;;4;4;0;0;0;0;1;1;0;1;1;0;4;4;0;;;;4;4;0;2;2;0;2;2;0;2;2;0;0;0;0;2;2;0;7;4;0;1;;;0;0;0;1;1;0
2008;CREMONA;19078;QUINTANO;2;;3;0;3;;3;1;0;0;2;1;1;2;0;0;0;0;2;1;0;0;0;1;0;0;0;0;0;0;2;0;0;0;1;2;0;1;1;0;2;3;0;;;;;;;1;1;0;1;2;0;0;0;0;0;0;0;2;3;0;;;;2;3;0;1;2;0;0;0;0;1;1;0;0;0;0;1;2;0;2;2;0;;;;0;0;0;1;1;0
2008;CREMONA;19079;RICENGO;3;;8;0;5;;5;1;3;3;0;0;5;0;0;0;0;1;3;1;0;1;3;1;0;0;0;0;3;0;0;0;0;0;;;;3;8;0;;;;3;8;0;;;;2;4;0;0;0;0;1;4;0;1;4;0;2;4;0;;;;3;8;0;2;6;0;1;2;0;0;0;0;2;6;0;0;0;0;5;8;0;;;;0;0;0;;;
2008;CREMONA;19080;RIPALTA ARPINA;1;;5;0;3;;3;1;3;2;0;0;2;1;0;0;0;0;3;0;0;0;2;0;0;0;0;0;3;0;0;0;0;0;;;;1;5;0;;;;1;5;0;;;;1;5;0;0;0;0;0;0;0;1;5;0;0;0;0;;;;1;5;0;1;5;0;0;0;0;0;0;0;0;0;0;1;5;0;3;5;0;;;;0;0;0;;;
2008;CREMONA;19081;RIPALTA CREMASCA;7;;7;0;12;;12;3;0;0;0;0;7;5;0;0;1;1;8;1;1;1;5;0;0;0;0;0;0;0;0;0;0;0;3;3;0;4;4;0;2;2;0;5;5;0;;;;5;5;0;0;0;0;2;2;0;4;4;0;3;3;0;1;1;0;6;6;0;1;1;0;2;2;0;4;4;0;0;0;0;2;2;0;5;2;0;2;1;0;3;2;0;2;2;0
2008;CREMONA;19082;RIPALTA GUERINA;2;;5;0;3;;3;2;2;0;0;0;3;0;0;0;0;0;2;1;0;0;2;1;0;0;0;0;2;0;0;0;0;0;1;1;0;1;4;0;1;1;0;1;4;0;;;;1;4;0;0;0;0;1;1;0;1;4;0;1;1;0;;;;2;5;0;1;4;0;0;0;0;0;0;0;1;4;0;0;0;0;2;5;0;1;;;0;0;0;;;
2008;CREMONA;19083;RIVAROLO DEL RE ED UNITI;4;;6;0;7;;7;2;2;1;0;0;4;3;0;0;0;0;6;1;0;0;4;0;0;0;0;0;2;0;0;0;0;0;;;;4;6;0;;;;4;6;0;;;;3;5;0;0;0;0;1;1;0;1;3;0;3;3;0;1;1;0;3;5;0;1;1;0;0;0;0;1;1;0;1;1;0;1;1;0;6;5;0;1;1;0;0;0;0;;;
2008;CREMONA;19084;RIVOLTA D'ADDA;13;;16;0;23;;23;3;2;2;1;1;13;10;0;0;1;2;19;1;1;2;9;1;0;0;0;0;2;0;1;0;0;0;8;11;0;5;5;0;5;5;0;8;11;0;;;;8;9;0;1;1;0;4;6;0;2;3;0;11;13;0;1;1;0;12;15;0;4;5;0;2;3;0;9;10;0;2;4;0;1;1;0;13;13;0;5;1;0;3;2;0;1;;
2008;CREMONA;19085;ROBECCO D'OGLIO;5;;7;0;8;;8;2;1;0;0;0;6;2;0;0;0;1;6;1;0;1;4;1;0;0;0;0;1;0;0;0;0;0;3;4;0;2;3;0;2;2;0;3;5;0;;;;3;4;0;0;0;0;2;3;0;2;2;0;3;5;0;2;3;0;3;4;0;0;0;0;1;2;0;2;3;0;0;0;0;2;3;0;6;6;0;1;;;0;0;0;1;1;0
2008;CREMONA;19086;ROMANENGO;2;;3;0;4;;4;1;0;0;0;0;3;1;0;0;0;0;4;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;2;3;0;;;;1;1;0;1;2;0;;;;1;2;0;0;0;0;1;1;0;0;0;0;2;3;0;;;;2;3;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;3;2;0;;;;1;1;0;;;
2008;CREMONA;19087;SALVIROLA;1;;2;0;2;;2;0;0;0;0;0;2;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;;;1;2;0;;;;1;2;0;;;;1;2;0;0;0;0;0;0;0;0;0;0;1;2;0;;;;1;2;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;2;2;0;;;;0;0;0;;;
2008;CREMONA;19088;SAN BASSANO;5;;8;0;7;;7;2;3;1;1;0;4;3;0;0;0;0;7;0;0;0;4;0;0;0;0;0;3;0;1;0;0;0;4;7;0;1;1;0;2;3;0;3;5;0;;;;2;2;0;0;0;0;3;6;0;4;6;0;1;2;0;3;6;0;2;2;0;0;0;0;1;1;0;4;7;0;0;0;0;1;1;0;7;8;0;;;;0;0;0;;;
2008;CREMONA;19089;SAN DANIELE PO;2;;3;0;2;;2;0;2;2;0;0;1;1;0;0;0;0;2;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;2;3;0;;;;1;1;0;1;2;0;;;;0;0;0;0;0;0;2;3;0;2;3;0;0;0;0;;;;2;3;0;0;0;0;1;2;0;1;1;0;1;2;0;0;0;0;1;2;0;;;;1;1;0;;;
2008;CREMONA;19090;SAN GIOVANNI IN CROCE;10;;14;0;19;;19;2;3;3;0;0;11;8;0;0;0;0;17;2;0;0;11;0;0;0;0;0;3;0;0;0;0;0;6;8;0;4;6;0;4;6;0;6;8;0;;;;8;11;0;0;0;0;2;3;0;5;8;0;5;6;0;;;;10;14;0;0;0;0;2;3;0;8;11;0;0;0;0;1;2;0;10;9;0;2;;;5;4;0;1;1;0
2008;CREMONA;19091;SAN MARTINO DEL LAGO;1;1;3;1;3;;3;2;1;1;0;0;2;0;0;1;0;0;3;0;0;0;2;0;0;0;1;0;1;0;0;0;0;0;;;;1;3;1;;;;1;3;1;;;;1;3;1;0;0;0;0;0;0;1;3;1;0;0;0;;;;1;3;1;0;0;0;0;0;0;1;3;1;0;0;0;0;0;0;3;3;1;;;;0;0;0;;;
2008;CREMONA;19092;SCANDOLARA RAVARA;1;;1;0;2;;2;0;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;1;0;1;1;0;;;;;;;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;;;;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;;;;1;0;0;;;
2008;CREMONA;19094;SERGNANO;3;1;3;1;5;;5;1;0;0;0;0;3;1;0;1;0;0;4;1;0;0;2;1;0;0;1;0;0;0;0;0;0;0;2;2;1;1;1;0;1;1;0;2;2;1;;;;2;2;1;0;0;0;1;1;0;2;2;1;1;1;0;1;1;0;2;2;1;0;0;0;0;0;0;3;3;1;0;0;0;0;0;0;2;1;0;1;1;0;2;1;1;;;
2008;CREMONA;19095;SESTO ED UNITI;7;1;7;1;15;;15;3;1;0;0;0;6;8;0;1;0;0;14;0;0;0;6;0;0;0;1;0;1;0;0;0;0;0;1;1;0;6;6;1;2;2;0;5;5;1;;;;7;7;1;0;0;0;0;0;0;2;2;0;5;5;1;;;;7;7;1;2;2;1;3;3;0;4;4;0;1;1;0;1;1;1;12;7;1;;;;1;0;0;;;
2008;CREMONA;19096;SOLAROLO RAINERIO;4;;4;0;7;;7;3;0;0;0;0;4;3;0;0;0;1;6;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;2;2;0;2;2;0;2;2;0;2;2;0;;;;3;3;0;0;0;0;1;1;0;2;2;0;2;2;0;;;;4;4;0;0;0;0;0;0;0;3;3;0;1;1;0;0;0;0;5;3;0;1;1;0;0;0;0;1;;
2008;CREMONA;19097;SONCINO;13;;26;0;28;1;27;8;7;2;0;0;17;10;0;0;0;1;23;3;0;1;14;2;0;0;0;0;7;0;0;0;2;0;8;19;0;5;7;0;4;5;0;9;21;0;;;;11;23;0;0;0;0;2;3;0;4;5;0;9;21;0;6;10;0;7;16;0;1;2;0;1;3;0;11;23;0;1;2;0;1;1;0;23;26;0;1;;;1;0;0;1;;
2008;CREMONA;19098;SORESINA;10;;11;0;15;;15;5;1;0;2;2;8;7;0;0;0;1;13;1;0;1;6;1;0;0;0;0;1;0;2;0;0;0;7;8;0;3;3;0;6;6;0;4;5;0;;;;4;5;0;2;2;0;4;4;0;3;4;0;7;7;0;1;1;0;9;10;0;1;1;0;7;7;0;6;6;0;0;0;0;1;1;0;12;8;0;1;1;0;1;1;0;1;1;0
2008;CREMONA;19099;SOSPIRO;6;;10;0;12;;12;5;2;0;0;0;8;4;0;0;0;0;11;1;0;0;7;1;0;0;0;0;2;0;0;0;0;0;2;4;0;4;6;0;2;2;0;4;8;0;;;;4;6;0;0;0;0;2;4;0;2;2;0;4;8;0;;;;6;10;0;3;5;0;0;0;0;3;5;0;2;4;0;0;0;0;7;6;0;2;3;0;2;1;0;;;
2008;CREMONA;19100;SPINADESCO;5;;5;0;9;;9;0;1;0;0;0;4;5;0;0;0;1;7;0;0;1;3;0;0;0;0;0;1;0;0;0;0;0;2;2;0;3;3;0;2;2;0;3;3;0;;;;3;3;0;0;0;0;2;2;0;2;2;0;3;3;0;2;2;0;3;3;0;1;1;0;0;0;0;4;4;0;0;0;0;0;0;0;7;4;0;;;;1;0;0;1;1;0
2008;CREMONA;19101;SPINEDA;1;;1;0;1;;1;1;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;;;;1;1;0;;;;;;;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;;;;1;1;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;1;1;0;;;;0;0;0;;;
2008;CREMONA;19102;SPINO D'ADDA;18;1;21;1;33;;33;6;2;1;3;1;17;16;0;0;0;2;28;3;0;1;16;0;0;0;0;0;2;0;2;1;0;0;9;9;1;9;12;0;7;7;0;11;14;1;;;;12;15;0;2;1;1;4;5;0;7;10;0;11;11;1;5;4;1;13;17;0;2;3;0;4;4;0;6;5;1;4;5;0;4;7;0;22;16;1;5;;;5;4;0;1;1;0
2011;MANTOVA;20025;GAZZUOLO;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;;;;;;;;;;;;;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;;;;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;;;;;;;1;0;1;;;
2008;CREMONA;19104;TICENGO;3;;3;0;5;;5;2;0;0;0;0;3;2;0;0;0;0;5;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;3;3;0;;;;;;;3;3;0;;;;2;2;0;0;0;0;1;1;0;2;2;0;1;1;0;2;2;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;4;2;0;1;1;0;0;0;0;;;
2008;CREMONA;19107;TORRE DE' PICENARDI;3;1;3;2;5;;5;2;1;1;0;0;2;1;0;2;0;0;4;1;0;0;2;0;0;0;2;0;1;0;0;0;0;0;2;1;2;1;2;0;1;2;0;2;1;2;;;;2;2;2;0;0;0;1;1;0;3;3;2;0;0;0;1;0;2;2;3;0;0;0;0;0;0;0;2;1;2;0;0;0;0;0;0;4;2;2;;;;1;1;0;;;
2008;CREMONA;19109;TRESCORE CREMASCO;5;;9;0;8;;8;5;3;2;0;0;6;2;0;0;0;0;8;0;0;0;6;0;0;0;0;0;3;0;0;0;0;0;1;3;0;4;6;0;4;8;0;1;1;0;;;;3;5;0;0;0;0;2;4;0;1;1;0;4;8;0;2;2;0;3;7;0;0;0;0;1;3;0;3;5;0;0;0;0;1;1;0;7;8;0;;;;0;0;0;1;1;0
2008;CREMONA;19110;TRIGOLO;1;;1;0;2;;2;0;0;0;0;0;1;1;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;1;1;0;1;1;0;;;;;;;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;;;;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;;;;;;1;1;0;;;
2008;CREMONA;19111;VAIANO CREMASCO;13;;20;0;21;;21;7;5;3;1;1;14;7;0;0;0;2;13;5;0;2;8;4;0;0;0;0;5;0;1;0;0;0;9;12;0;4;8;0;5;5;0;8;15;0;;;;8;15;0;1;1;0;4;4;0;4;6;0;9;14;0;2;4;0;11;16;0;1;1;0;5;5;0;12;19;0;0;0;0;1;1;0;14;16;0;1;;;2;2;0;3;2;0
2008;CREMONA;19112;VAILATE;10;2;22;2;19;;19;3;9;5;0;0;13;4;0;2;0;0;16;3;0;0;11;2;0;0;1;1;9;0;0;0;0;0;;;;10;22;2;2;2;1;8;20;1;;;;9;22;1;0;0;0;1;0;1;3;6;2;7;16;0;;;;10;22;2;3;7;0;1;1;0;8;20;2;0;0;0;1;1;0;17;21;2;1;1;0;1;0;0;;;
2008;LECCO;97061;OSNAGO;4;;4;0;8;;8;0;0;0;0;0;4;4;0;0;0;1;5;1;0;1;2;1;0;0;0;0;0;0;0;0;0;0;1;1;0;3;3;0;3;3;0;1;1;0;;;;4;4;0;0;0;0;0;0;0;3;3;0;1;1;0;;;;4;4;0;1;1;0;2;2;0;4;4;0;0;0;0;0;0;0;3;;;;;;5;4;0;;;
2008;CREMONA;19113;VESCOVATO;6;;10;0;11;;11;2;3;0;0;0;7;4;0;0;0;0;11;0;0;0;7;0;0;0;0;0;3;0;0;0;0;0;2;2;0;4;8;0;4;6;0;2;4;0;;;;4;6;0;0;0;0;2;4;0;2;2;0;4;8;0;1;1;0;5;9;0;2;4;0;2;4;0;4;6;0;2;4;0;0;0;0;10;10;0;;;;0;0;0;;;
2008;LECCO;97001;ABBADIA LARIANA;18;1;28;1;33;;33;8;7;4;0;0;21;11;0;1;0;0;32;1;0;0;20;1;0;0;1;0;7;0;0;0;0;0;11;16;1;7;12;0;4;5;0;14;23;1;;;;10;16;0;0;0;0;8;12;1;6;12;0;12;16;1;3;4;0;15;24;1;2;3;0;4;8;0;11;17;1;0;0;0;4;7;0;17;20;0;4;;;7;6;1;4;2;0
